CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr1	9775772	9775892	778146_43649382_PIK3CD_Ex_4_3	746.322	421.598370262258	408.938433785371	746.322	1.77022031545271	1.82502288447582	1
chr1	9775841	9775961	778146_43649383_PIK3CD_Ex_5_1	734.116	421.598370262258	408.938433785371	734.116	1.74126859063364	1.79517487071244	1
chr1	9775961	9776081	778146_43649383_PIK3CD_Ex_5_2	681.645	421.598370262258	408.938433785371	681.645	1.61681127841168	1.66686460279681	1
chr1	9776081	9776201	778146_43649383_PIK3CD_Ex_5_3	472.479	421.598370262258	408.938433785371	472.479	1.12068507216025	1.15537929664977	1
chr1	9776467	9776587	778146_43649384_PIK3CD_Ex_6_1	527.017	421.598370262258	408.938433785371	527.017	1.25004515475752	1.28874411515109	1
chr1	9776587	9776707	778146_43649384_PIK3CD_Ex_6_2	544.008	421.598370262258	408.938433785371	544.008	1.29034654394322	1.33029315675797	1
chr1	9776971	9777091	778146_43649385_PIK3CD_Ex_7_1	491.95	421.598370262258	408.938433785371	491.95	1.16686883702605	1.20299282081712	1
chr1	9777091	9777211	778146_43649385_PIK3CD_Ex_7_2	454.967	421.598370262258	408.938433785371	454.967	1.07914790969658	1.11255622463402	1
chr1	9777579	9777699	778146_43649386_PIK3CD_Ex_8_1	352.058	421.598370262258	408.938433785371	352.058	0.835055410154931	0.86090709728882	1
chr1	9778682	9778802	778146_43649387_PIK3CD_Ex_9_1	478.826	421.598370262258	408.938433785371	478.826	1.13573968443508	1.17089997036402	1
chr1	9778802	9778922	778146_43649387_PIK3CD_Ex_9_2	696.413	421.598370262258	408.938433785371	696.413	1.65183987681639	1.7029776183021	1
chr1	9778922	9779042	778146_43649387_PIK3CD_Ex_9_3	549.843	421.598370262258	408.938433785371	549.843	1.3041867302712	1.34456180826619	1
chr1	9779966	9780086	778146_43649388_PIK3CD_Ex_10_1	428.909	421.598370262258	408.938433785371	428.909	1.01734027039335	1.04883514134333	1
chr1	9780115	9780235	778146_43649389_PIK3CD_Ex_11_1	626.909	421.598370262258	408.938433785371	626.909	1.48698155453027	1.533015603833	1
chr1	9780235	9780355	778146_43649389_PIK3CD_Ex_11_2	513	421.598370262258	408.938433785371	513	1.21679787253657	1.25446756190504	1
chr1	9780634	9780754	778146_43649390_PIK3CD_Ex_12_1	290.595	421.598370262258	408.938433785371	290.595	0.689269742241256	0.710608189379718	1
chr1	9780763	9780883	778146_43649391_PIK3CD_Ex_13_1	519.537	421.598370262258	408.938433785371	519.537	1.23230315069012	1.27045285323481	1
chr1	9780883	9781003	778146_43649391_PIK3CD_Ex_13_2	430.157	421.598370262258	408.938433785371	430.157	1.02030043363882	1.05188694547054	1
chr1	9781453	9781573	778146_43649392_PIK3CD_Ex_15_1	420.496	421.598370262258	408.938433785371	420.496	0.997385259668884	1.02826236239926	1
chr1	9781573	9781693	778146_43649392_PIK3CD_Ex_15_2	559.694	421.598370262258	408.938433785371	559.694	1.32755257011985	1.36865100895298	1
chr1	9781748	9781868	778146_43649393_PIK3CD_Ex_16_1	548.066	421.598370262258	408.938433785371	548.066	1.29997181834235	1.34021641088313	1
chr1	9781868	9781988	778146_43649393_PIK3CD_Ex_16_2	645.347	421.598370262258	408.938433785371	645.347	1.53071512017126	1.57810307538544	1
chr1	9782002	9782122	778146_43649394_PIK3CD_Ex_17_1	581.372	421.598370262258	408.938433785371	581.372	1.37897117495581	1.42166143352799	1
chr1	9782122	9782242	778146_43649394_PIK3CD_Ex_17_2	463.826	421.598370262258	408.938433785371	463.826	1.10016079927319	1.13421963229662	1
chr1	9783146	9783266	778146_43649395_PIK3CD_Ex_20_1	464.711	421.598370262258	408.938433785371	464.711	1.10225995349774	1.1363837722426	1
chr1	9783266	9783386	778146_43649395_PIK3CD_Ex_20_2	516.264	421.598370262258	408.938433785371	516.264	1.2245398379478	1.26244920346851	1
chr1	9783968	9784088	778146_43649396_PIK3CD_Ex_21_1	426.264	421.598370262258	408.938433785371	426.264	1.01106652697647	1.04236717506411	1
chr1	9784088	9784208	778146_43649396_PIK3CD_Ex_21_2	518.785	421.598370262258	408.938433785371	518.785	1.23051946258067	1.2686139456197	1
chr1	9784286	9784406	778146_43649397_PIK3CD_Ex_22_1	444.017	421.598370262258	408.938433785371	444.017	1.0531753235284	1.08577957784482	1
chr1	9784406	9784526	778146_43649397_PIK3CD_Ex_22_2	418.884	421.598370262258	408.938433785371	418.884	0.99356171547682	1.02432044873495	1
chr1	9784807	9784927	778146_43649398_PIK3CD_Ex_23_1	413.537	421.598370262258	408.938433785371	413.537	0.980879028879445	1.01124513089186	1
chr1	9784927	9785047	778146_43649398_PIK3CD_Ex_23_2	460.347	421.598370262258	408.938433785371	460.347	1.09190886984131	1.12571223922086	1
chr1	9786915	9787035	778146_43649399_PIK3CD_Ex_24_1	464.273	421.598370262258	408.938433785371	464.273	1.10122105005102	1.13531270637103	1
chr1	9787035	9787155	778146_43649399_PIK3CD_Ex_24_2	464.851	421.598370262258	408.938433785371	464.851	1.10259202309259	1.13672612206456	1
chr1	11854356	11854476	778146_43649400_MTHFR_Ex_rs1801131_1	422.397	421.598370262258	408.938433785371	422.397	1.00189429038173	1.03291098391034	1
chr1	11854476	11854596	778146_43649400_MTHFR_Ex_rs1801131_2	442.678	421.598370262258	408.938433785371	442.678	1.04999931504628	1.08250524633333	1
chr1	11856258	11856378	778146_43649401_MTHFR_Ex_rs1801133_1	446.157	421.598370262258	408.938433785371	446.157	1.05825124447816	1.0910126394091	1
chr1	11856378	11856498	778146_43649401_MTHFR_Ex_rs1801133_2	505.504	421.598370262258	408.938433785371	505.504	1.19901791765834	1.23613717429483	1
chr1	24018256	24018376	778146_43649402_RPL11_Ex_1_1	205.835	421.598370262258	408.938433785371	205.835	0.488225321819815	0.503339825740203	1
chr1	24019054	24019174	778146_43649403_RPL11_Ex_2_1	469.752	421.598370262258	408.938433785371	469.752	1.11421683083781	1.14871081118912	1
chr1	24019174	24019294	778146_43649403_RPL11_Ex_2_2	529.57	421.598370262258	408.938433785371	529.57	1.25610068101207	1.29498710869016	1
chr1	24020230	24020350	778146_43649404_RPL11_Ex_3_1	436.802	421.598370262258	408.938433785371	436.802	1.03606187976553	1.0681363352344	1
chr1	24020350	24020470	778146_43649404_RPL11_Ex_3_2	442.223	421.598370262258	408.938433785371	442.223	1.04892008886304	1.08139260941195	1
chr1	24021095	24021215	778146_43649405_RPL11_Ex_4_1	478.901	421.598370262258	408.938433785371	478.901	1.13591757886089	1.17108337205436	1
chr1	24021215	24021335	778146_43649405_RPL11_Ex_4_2	497.132	421.598370262258	408.938433785371	497.132	1.17916015588665	1.21566465494147	1
chr1	24022223	24022343	778146_43649406_RPL11_Ex_5_1	565.306	421.598370262258	408.938433785371	565.306	1.34086381702175	1.38237434610193	1
chr1	24022343	24022463	778146_43649406_RPL11_Ex_5_2	587.645	421.598370262258	408.938433785371	587.645	1.39385026473051	1.43700115090777	1
chr1	24022788	24022908	778146_43649407_RPL11_Ex_6_1	214.529	421.598370262258	408.938433785371	214.529	0.508846843659645	0.524599749684067	1
chr1	27022862	27022982	778146_43649408_ARID1A_Ex_1_1	293.496	421.598370262258	408.938433785371	293.496	0.696150698631566	0.717702166761953	1
chr1	27023942	27024062	778146_43649408_ARID1A_Ex_1_10	321.645	421.598370262258	408.938433785371	321.645	0.762918034526365	0.786536489179233	1
chr1	27022982	27023102	778146_43649408_ARID1A_Ex_1_2	383.463	421.598370262258	408.938433785371	383.463	0.909545736055537	0.937703498422598	1
chr1	27023102	27023222	778146_43649408_ARID1A_Ex_1_3	405.488	421.598370262258	408.938433785371	405.488	0.961787399101576	0.991562461484895	1
chr1	27023222	27023342	778146_43649408_ARID1A_Ex_1_4	419.124	421.598370262258	408.938433785371	419.124	0.99413097763941	1.02490733414403	1
chr1	27023342	27023462	778146_43649408_ARID1A_Ex_1_5	452.711	421.598370262258	408.938433785371	452.711	1.07379684536823	1.10703950178868	1
chr1	27023462	27023582	778146_43649408_ARID1A_Ex_1_6	522.355	421.598370262258	408.938433785371	522.355	1.2389872372492	1.27734386607974	1
chr1	27023582	27023702	778146_43649408_ARID1A_Ex_1_7	492.702	421.598370262258	408.938433785371	492.702	1.1686525251355	1.20483172843224	1
chr1	27023702	27023822	778146_43649408_ARID1A_Ex_1_8	483.008	421.598370262258	408.938433785371	483.008	1.14565907761821	1.18112644861721	1
chr1	27023822	27023942	778146_43649408_ARID1A_Ex_1_9	442.636	421.598370262258	408.938433785371	442.636	1.04989969416783	1.08240254138674	1
chr1	27056127	27056247	778146_43649409_ARID1A_Ex_2_1	488.653	421.598370262258	408.938433785371	488.653	1.15904859806747	1.19493048250991	1
chr1	27056247	27056367	778146_43649409_ARID1A_Ex_2_2	460.876	421.598370262258	408.938433785371	460.876	1.09316361852469	1.1270058324767	1
chr1	27057628	27057748	778146_43649410_ARID1A_Ex_3_1	497.231	421.598370262258	408.938433785371	497.231	1.17939497652872	1.21590674517272	1
chr1	27057748	27057868	778146_43649410_ARID1A_Ex_3_2	741.182	421.598370262258	408.938433785371	741.182	1.75802861747057	1.81245375529805	1
chr1	27057868	27057988	778146_43649410_ARID1A_Ex_3_3	811.769	421.598370262258	408.938433785371	811.769	1.92545573526538	1.98506409017562	1
chr1	27057988	27058108	778146_43649410_ARID1A_Ex_3_4	618.645	421.598370262258	408.938433785371	618.645	1.46737996073175	1.51280718291373	1
chr1	27059104	27059224	778146_43649411_ARID1A_Ex_4_1	487.595	421.598370262258	408.938433785371	487.595	1.15653910070072	1.19234329599822	1
chr1	27059224	27059344	778146_43649411_ARID1A_Ex_4_2	608.174	421.598370262258	408.938433785371	608.174	1.44254352696307	1.48720186158681	1
chr1	27087286	27087406	778146_43649412_ARID1A_Ex_5_1	339.174	421.598370262258	408.938433785371	339.174	0.804495519726547	0.829401132244796	1
chr1	27087406	27087526	778146_43649412_ARID1A_Ex_5_2	596.545	421.598370262258	408.938433785371	596.545	1.4149604032599	1.4587648181611	1
chr1	27087526	27087646	778146_43649412_ARID1A_Ex_5_3	537.446	421.598370262258	408.938433785371	537.446	1.27478196764774	1.31424673153142	1
chr1	27087859	27087979	778146_43649413_ARID1A_Ex_6_1	300.942	421.598370262258	408.938433785371	300.942	0.713812057225927	0.73591028657861	1
chr1	27088606	27088726	778146_43649414_ARID1A_Ex_7_1	416.835	421.598370262258	408.938433785371	416.835	0.988701639763706	1.01930991455495	1
chr1	27088726	27088846	778146_43649414_ARID1A_Ex_7_2	493.95	421.598370262258	408.938433785371	493.95	1.17161268838097	1.20788353255944	1
chr1	27089439	27089559	778146_43649415_ARID1A_Ex_8_1	468.256	421.598370262258	408.938433785371	468.256	1.11066843002434	1.14505255880586	1
chr1	27089559	27089679	778146_43649415_ARID1A_Ex_8_2	680.388	421.598370262258	408.938433785371	680.388	1.61382976783511	1.66379079046676	1
chr1	27089679	27089799	778146_43649415_ARID1A_Ex_8_3	536.702	421.598370262258	408.938433785371	536.702	1.27301725494371	1.31242738676327	1
chr1	27092664	27092784	778146_43649416_ARID1A_Ex_9_1	396.405	421.598370262258	408.938433785371	396.405	0.940243198173214	0.969351294107149	1
chr1	27092784	27092904	778146_43649416_ARID1A_Ex_9_2	607.124	421.598370262258	408.938433785371	607.124	1.44005300500174	1.4846342379221	1
chr1	27092882	27093002	778146_43649417_ARID1A_Ex_10_1	625.793	421.598370262258	408.938433785371	625.793	1.48433448547423	1.53028658668078	1
chr1	27093002	27093122	778146_43649417_ARID1A_Ex_10_2	422.091	421.598370262258	408.938433785371	422.091	1.00116848112443	1.03216270501376	1
chr1	27094265	27094385	778146_43649418_ARID1A_Ex_11_1	384.521	421.598370262258	408.938433785371	384.521	0.912055233422289	0.940290684934285	1
chr1	27094385	27094505	778146_43649418_ARID1A_Ex_11_2	488.314	421.598370262258	408.938433785371	488.314	1.15824451526281	1.19410150686959	1
chr1	27097593	27097713	778146_43649419_ARID1A_Ex_12_1	442.843	421.598370262258	408.938433785371	442.843	1.05039068278306	1.08290873005207	1
chr1	27097713	27097833	778146_43649419_ARID1A_Ex_12_2	462.983	421.598370262258	408.938433785371	462.983	1.09816126592709	1.13215819729723	1
chr1	27098936	27099056	778146_43649420_ARID1A_Ex_13_1	472.785	421.598370262258	408.938433785371	472.785	1.12141088141755	1.15612757554634	1
chr1	27099056	27099176	778146_43649420_ARID1A_Ex_13_2	593.471	421.598370262258	408.938433785371	593.471	1.40766910372739	1.45124779421315	1
chr1	27099270	27099390	778146_43649421_ARID1A_Ex_14_1	439.231	421.598370262258	408.938433785371	439.231	1.04182328723608	1.07407610464544	1
chr1	27099390	27099510	778146_43649421_ARID1A_Ex_14_2	472.579	421.598370262258	408.938433785371	472.579	1.12092226472799	1.15562383223689	1
chr1	27099792	27099912	778146_43649422_ARID1A_Ex_15_1	458.248	421.598370262258	408.938433785371	458.248	1.08693019784432	1.12057943724729	1
chr1	27099912	27100032	778146_43649422_ARID1A_Ex_15_2	611.884	421.598370262258	408.938433785371	611.884	1.45134337122645	1.49627413186882	1
chr1	27100019	27100139	778146_43649423_ARID1A_Ex_16_1	602.231	421.598370262258	408.938433785371	602.231	1.42844717266193	1.47266911164451	1
chr1	27100139	27100259	778146_43649423_ARID1A_Ex_16_2	580.603	421.598370262258	408.938433785371	580.603	1.37714716410984	1.41978095486306	1
chr1	27100280	27100400	778146_43649424_ARID1A_Ex_17_1	420.694	421.598370262258	408.938433785371	420.694	0.997854900953021	1.02874654286175	1
chr1	27100785	27100905	778146_43649425_ARID1A_Ex_18_1	583.24	421.598370262258	408.938433785371	583.24	1.3834019321213	1.42622935829531	1
chr1	27100905	27101025	778146_43649425_ARID1A_Ex_18_2	713.678	421.598370262258	408.938433785371	713.678	1.69279117363773	1.74519668741767	1
chr1	27101025	27101145	778146_43649425_ARID1A_Ex_18_3	658.058	421.598370262258	408.938433785371	658.058	1.56086466745745	1.60918599386376	1
chr1	27101145	27101265	778146_43649425_ARID1A_Ex_18_4	688.19	421.598370262258	408.938433785371	688.19	1.63233553197065	1.68286945697355	1
chr1	27101265	27101385	778146_43649425_ARID1A_Ex_18_5	585.083	421.598370262258	408.938433785371	585.083	1.38777339114486	1.43073614916586	1
chr1	27101385	27101505	778146_43649425_ARID1A_Ex_18_6	458.132	421.598370262258	408.938433785371	458.132	1.08665505446574	1.12029577596624	1
chr1	27101505	27101625	778146_43649425_ARID1A_Ex_18_7	654.19	421.598370262258	408.938433785371	654.19	1.55169005893703	1.59972735735411	1
chr1	27101625	27101745	778146_43649425_ARID1A_Ex_18_8	625.314	421.598370262258	408.938433785371	625.314	1.48319833307472	1.5291152612185	1
chr1	27102013	27102133	778146_43649426_ARID1A_Ex_19_1	484.446	421.598370262258	408.938433785371	484.446	1.1490699067424	1.18464287035994	1
chr1	27102133	27102253	778146_43649426_ARID1A_Ex_19_2	499.355	421.598370262258	408.938433785371	499.355	1.18443294666764	1.22110068104306	1
chr1	27105480	27105600	778146_43649427_ARID1A_Ex_20_1	440.983	421.598370262258	408.938433785371	440.983	1.04597890102299	1.07836036813172	1
chr1	27106560	27106680	778146_43649427_ARID1A_Ex_20_10	732.926	421.598370262258	408.938433785371	732.926	1.73844599907746	1.79226489722576	1
chr1	27106680	27106800	778146_43649427_ARID1A_Ex_20_11	782.678	421.598370262258	408.938433785371	782.678	1.85645404538241	1.91392624252771	1
chr1	27106800	27106920	778146_43649427_ARID1A_Ex_20_12	753.942	421.598370262258	408.938433785371	753.942	1.78829438911494	1.84365649621405	1
chr1	27106920	27107040	778146_43649427_ARID1A_Ex_20_13	752.942	421.598370262258	408.938433785371	752.942	1.78592246343749	1.84121114034289	1
chr1	27107040	27107160	778146_43649427_ARID1A_Ex_20_14	692.116	421.598370262258	408.938433785371	692.116	1.64164771218035	1.69246992412372	1
chr1	27107160	27107280	778146_43649427_ARID1A_Ex_20_15	501.496	421.598370262258	408.938433785371	501.496	1.18951123954308	1.22633618796322	1
chr1	27105600	27105720	778146_43649427_ARID1A_Ex_20_2	678.116	421.598370262258	408.938433785371	678.116	1.60844075269592	1.65823494192748	1
chr1	27105720	27105840	778146_43649427_ARID1A_Ex_20_3	776.438	421.598370262258	408.938433785371	776.438	1.84165322915507	1.89866722189167	1
chr1	27105840	27105960	778146_43649427_ARID1A_Ex_20_4	698.529	421.598370262258	408.938433785371	698.529	1.6568588715499	1.70815199132547	1
chr1	27105960	27106080	778146_43649427_ARID1A_Ex_20_5	729.488	421.598370262258	408.938433785371	729.488	1.73029131859836	1.78385776374071	1
chr1	27106080	27106200	778146_43649427_ARID1A_Ex_20_6	754.628	421.598370262258	408.938433785371	754.628	1.78992153012968	1.84533401034167	1
chr1	27106200	27106320	778146_43649427_ARID1A_Ex_20_7	723.38	421.598370262258	408.938433785371	723.38	1.71580359656044	1.76892153007967	1
chr1	27106320	27106440	778146_43649427_ARID1A_Ex_20_8	757.339	421.598370262258	408.938433785371	757.339	1.79635182064127	1.85196337010839	1
chr1	27106440	27106560	778146_43649427_ARID1A_Ex_20_9	727.521	421.598370262258	408.938433785371	727.521	1.72562574079079	1.77904774874214	1
chr1	36931933	36932053	778146_43649428_CSF3R_Ex_17_1	477.165	421.598370262258	408.938433785371	477.165	1.13179991588482	1.16683823426202	1
chr1	36932053	36932173	778146_43649428_CSF3R_Ex_17_2	638.033	421.598370262258	408.938433785371	638.033	1.51336685576633	1.56021774254378	1
chr1	36932173	36932293	778146_43649428_CSF3R_Ex_17_3	629.074	421.598370262258	408.938433785371	629.074	1.49211677362197	1.53830979929406	1
chr1	36932293	36932413	778146_43649428_CSF3R_Ex_17_4	605.215	421.598370262258	408.938433785371	605.215	1.43552499888347	1.47996605356405	1
chr1	36932413	36932533	778146_43649428_CSF3R_Ex_17_5	483.388	421.598370262258	408.938433785371	483.388	1.14656040937565	1.18205568384825	1
chr1	36932811	36932931	778146_43649429_CSF3R_Ex_16_1	253.182	421.598370262258	408.938433785371	253.182	0.600528886870475	0.619120090172012	1
chr1	36933145	36933265	778146_43649430_CSF3R_Ex_15_1	285.322	421.598370262258	408.938433785371	285.322	0.676762578144014	0.697713827871092	1
chr1	36933372	36933492	778146_43649431_CSF3R_Ex_14_1	475.116	421.598370262258	408.938433785371	475.116	1.12693984017171	1.16182770008202	1
chr1	36933492	36933612	778146_43649431_CSF3R_Ex_14_2	533.479	421.598370262258	408.938433785371	533.479	1.26537253848526	1.30454600479052	1
chr1	43814921	43815041	778146_43649432_MPL_Ex_10_1	237.314	421.598370262258	408.938433785371	237.314	0.562891170220553	0.580317183208446	1
chr1	43817870	43817990	778146_43649433_MPL_Ex_11_1	280.306	421.598370262258	408.938433785371	280.306	0.664864998945879	0.685447922821353	1
chr1	43818136	43818256	778146_43649434_MPL_Ex_12_1	505.901	421.598370262258	408.938433785371	505.901	1.19995957215229	1.23710798057568	1
chr1	43818256	43818376	778146_43649434_MPL_Ex_12_2	713.975	421.598370262258	408.938433785371	713.975	1.69349563556393	1.74592295811141	1
chr1	43818376	43818496	778146_43649434_MPL_Ex_12_3	682.008	421.598370262258	408.938433785371	682.008	1.61767228743259	1.66775226697804	1
chr1	65300232	65300352	778146_43649435_JAK1_Ex_25_1	212.86	421.598370262258	408.938433785371	212.86	0.504888099703965	0.520518450735101	1
chr1	65301014	65301134	778146_43649436_JAK1_Ex_24_1	281.372	421.598370262258	408.938433785371	281.372	0.66739347171805	0.68805467218001	1
chr1	65301134	65301254	778146_43649436_JAK1_Ex_24_2	298.545	421.598370262258	408.938433785371	298.545	0.708126551377057	0.730048768555439	1
chr1	65301719	65301839	778146_43649437_JAK1_Ex_23_1	320.364	421.598370262258	408.938433785371	320.364	0.759879597733539	0.783403988308278	1
chr1	65301839	65301959	778146_43649437_JAK1_Ex_23_2	379.81	421.598370262258	408.938433785371	379.81	0.900881091555779	0.92877061342525	1
chr1	65303580	65303700	778146_43649438_JAK1_Ex_22_1	415.198	421.598370262258	408.938433785371	415.198	0.984818797429705	1.01530686699386	1
chr1	65303700	65303820	778146_43649438_JAK1_Ex_22_2	485.372	421.598370262258	408.938433785371	485.372	1.15126630991973	1.18690726989663	1
chr1	65304089	65304209	778146_43649439_JAK1_Ex_21_1	439.793	421.598370262258	408.938433785371	439.793	1.04315630946681	1.07545039464504	1
chr1	65304209	65304329	778146_43649439_JAK1_Ex_21_2	478.24	421.598370262258	408.938433785371	478.24	1.13434973598809	1.16946699182352	1
chr1	65305261	65305381	778146_43649440_JAK1_Ex_20_1	436.983	421.598370262258	408.938433785371	436.983	1.03649119831315	1.06857894464708	1
chr1	65305381	65305501	778146_43649440_JAK1_Ex_20_2	453.479	421.598370262258	408.938433785371	453.479	1.07561848428852	1.10891753509773	1
chr1	65306915	65307035	778146_43649441_JAK1_Ex_19_1	421.017	421.598370262258	408.938433785371	421.017	0.99862103294684	1.02953639280814	1
chr1	65307089	65307209	778146_43649442_JAK1_Ex_18_1	519.331	421.598370262258	408.938433785371	519.331	1.23181453400056	1.26994910992535	1
chr1	65307209	65307329	778146_43649442_JAK1_Ex_18_2	460.793	421.598370262258	408.938433785371	460.793	1.09296674869346	1.12680286793939	1
chr1	65309702	65309822	778146_43649443_JAK1_Ex_17_1	514.339	421.598370262258	408.938433785371	514.339	1.21997388101869	1.25774189341652	1
chr1	65309822	65309942	778146_43649443_JAK1_Ex_17_2	564.545	421.598370262258	408.938433785371	564.545	1.3390587815812	1.38051343028398	1
chr1	65310384	65310504	778146_43649444_JAK1_Ex_16_1	428.165	421.598370262258	408.938433785371	428.165	1.01557555768932	1.04701579657519	1
chr1	65310504	65310624	778146_43649444_JAK1_Ex_16_2	454.273	421.598370262258	408.938433785371	454.273	1.07750179327642	1.11085914765943	1
chr1	65311139	65311259	778146_43649445_JAK1_Ex_15_1	417.926	421.598370262258	408.938433785371	417.926	0.991289410677814	1.02197779781038	1
chr1	65311259	65311379	778146_43649445_JAK1_Ex_15_2	500.76	421.598370262258	408.938433785371	500.76	1.18776550224447	1.22453640604204	1
chr1	65312315	65312435	778146_43649446_JAK1_Ex_14_1	275.207	421.598370262258	408.938433785371	275.207	0.652770549916514	0.672979053234309	1
chr1	65313166	65313286	778146_43649447_JAK1_Ex_13_1	413.413	421.598370262258	408.938433785371	413.413	0.98058491009544	1.01094190676384	1
chr1	65313286	65313406	778146_43649447_JAK1_Ex_13_2	481.793	421.598370262258	408.938433785371	481.793	1.1427771879201	1.17815534123375	1
chr1	65316420	65316540	778146_43649448_JAK1_Ex_12_1	444.537	421.598370262258	408.938433785371	444.537	1.05440872488068	1.08705116289782	1
chr1	65316540	65316660	778146_43649448_JAK1_Ex_12_2	521.893	421.598370262258	408.938433785371	521.893	1.23789140758621	1.27621411166727	1
chr1	65321166	65321286	778146_43649449_JAK1_Ex_11_1	379.868	421.598370262258	408.938433785371	379.868	0.901018663245072	0.928912444065778	1
chr1	65321286	65321406	778146_43649449_JAK1_Ex_11_2	447.074	421.598370262258	408.938433785371	447.074	1.06042630032439	1.09325503074295	1
chr1	65323280	65323400	778146_43649450_JAK1_Ex_10_1	520.967	421.598370262258	408.938433785371	520.967	1.23569500440889	1.27394971213057	1
chr1	65323400	65323520	778146_43649450_JAK1_Ex_10_2	537.628	421.598370262258	408.938433785371	537.628	1.27521365812104	1.31469178629997	1
chr1	65325746	65325866	778146_43649451_JAK1_Ex_9_1	303.289	421.598370262258	408.938433785371	303.289	0.719378966790923	0.741649536808222	1
chr1	65325866	65325986	778146_43649451_JAK1_Ex_9_2	312.231	421.598370262258	408.938433785371	312.231	0.740588726198764	0.763515909008134	1
chr1	65330442	65330562	778146_43649452_JAK1_Ex_8_1	457.62	421.598370262258	408.938433785371	457.62	1.08544062851888	1.1190437537602	1
chr1	65330562	65330682	778146_43649452_JAK1_Ex_8_2	491.331	421.598370262258	408.938433785371	491.331	1.16540061503171	1.20147914553288	1
chr1	65332480	65332600	778146_43649453_JAK1_Ex_7_1	485.678	421.598370262258	408.938433785371	485.678	1.15199211917703	1.18765554879321	1
chr1	65332600	65332720	778146_43649453_JAK1_Ex_7_2	766.744	421.598370262258	408.938433785371	766.744	1.81865978163778	1.87496194207664	1
