CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
chr1	36933492	36933612	778146_43649431_CSF3R_Ex_14_2	449.736	308.693417514253	309.631875376401	449.736	1.45690181417372	1.45248611582151	1
chr1	43814921	43815041	778146_43649432_MPL_Ex_10_1	181.975	308.693417514253	309.631875376401	181.975	0.589500746291741	0.58771403873966	1
chr1	43817870	43817990	778146_43649433_MPL_Ex_11_1	250.174	308.693417514253	309.631875376401	250.174	0.810428683625718	0.807972369433471	1
chr1	43818136	43818256	778146_43649434_MPL_Ex_12_1	377.694	308.693417514253	309.631875376401	377.694	1.2235246317896	1.21981627227772	1
chr1	43818256	43818376	778146_43649434_MPL_Ex_12_2	577.38	308.693417514253	309.631875376401	577.38	1.87039945538632	1.86473049423	1
chr1	43818376	43818496	778146_43649434_MPL_Ex_12_3	546.289	308.693417514253	309.631875376401	546.289	1.76968140234081	1.76431770577854	1
chr1	65300232	65300352	778146_43649435_JAK1_Ex_25_1	154.182	308.693417514253	309.631875376401	154.182	0.499466432558061	0.497952608440491	1
chr1	65301014	65301134	778146_43649436_JAK1_Ex_24_1	202.174	308.693417514253	309.631875376401	202.174	0.654934600251608	0.652949570370392	1
chr1	65301134	65301254	778146_43649436_JAK1_Ex_24_2	188.719	308.693417514253	309.631875376401	188.719	0.611347665005803	0.609494742008023	1
chr1	65301719	65301839	778146_43649437_JAK1_Ex_23_1	249.24	308.693417514253	309.631875376401	249.24	0.807403027920063	0.804955884135035	1
chr1	65301839	65301959	778146_43649437_JAK1_Ex_23_2	264.868	308.693417514253	309.631875376401	264.868	0.858029309898617	0.855428723796655	1
chr1	65303580	65303700	778146_43649438_JAK1_Ex_22_1	303.479	308.693417514253	309.631875376401	303.479	0.983108102672736	0.980128417434666	1
chr1	65303700	65303820	778146_43649438_JAK1_Ex_22_2	328.661	308.693417514253	309.631875376401	328.661	1.06468418616288	1.06145725339313	1
chr1	65304089	65304209	778146_43649439_JAK1_Ex_21_1	356.14	308.693417514253	309.631875376401	356.14	1.15370130943449	1.1502045762151	1
chr1	65304209	65304329	778146_43649439_JAK1_Ex_21_2	381.909	308.693417514253	309.631875376401	381.909	1.23717895598589	1.23342921182044	1
chr1	65305261	65305381	778146_43649440_JAK1_Ex_20_1	343.149	308.693417514253	309.631875376401	343.149	1.1116174836613	1.10824830157701	1
chr1	65305381	65305501	778146_43649440_JAK1_Ex_20_2	371.562	308.693417514253	309.631875376401	371.562	1.20366026263856	1.20001210969741	1
chr1	65306915	65307035	778146_43649441_JAK1_Ex_19_1	258.628	308.693417514253	309.631875376401	258.628	0.837815079059983	0.835275759918455	1
chr1	65307089	65307209	778146_43649442_JAK1_Ex_18_1	410.413	308.693417514253	309.631875376401	410.413	1.32951652582955	1.32548691733073	1
chr1	65307209	65307329	778146_43649442_JAK1_Ex_18_2	364.636	308.693417514253	309.631875376401	364.636	1.1812237621917	1.17764361164926	1
chr1	65309702	65309822	778146_43649443_JAK1_Ex_17_1	384.942	308.693417514253	309.631875376401	384.942	1.24700423837909	1.24322471493624	1
chr1	65309822	65309942	778146_43649443_JAK1_Ex_17_2	423.744	308.693417514253	309.631875376401	423.744	1.37270176802664	1.36854127012886	1
chr1	65310384	65310504	778146_43649444_JAK1_Ex_16_1	267	308.693417514253	309.631875376401	267	0.864935838768484	0.862314319788374	1
chr1	65310504	65310624	778146_43649444_JAK1_Ex_16_2	314.876	308.693417514253	309.631875376401	314.876	1.02002822909388	1.01693664328721	1
chr1	65311139	65311259	778146_43649445_JAK1_Ex_15_1	342.562	308.693417514253	309.631875376401	342.562	1.10971592060003	1.10635250193013	1
chr1	65311259	65311379	778146_43649445_JAK1_Ex_15_2	368.273	308.693417514253	309.631875376401	368.273	1.19300567846736	1.18938981831994	1
chr1	65312315	65312435	778146_43649446_JAK1_Ex_14_1	188.074	308.693417514253	309.631875376401	188.074	0.609258213260464	0.607411623145613	1
chr1	65313166	65313286	778146_43649447_JAK1_Ex_13_1	299.182	308.693417514253	309.631875376401	299.182	0.969188142750683	0.966250647276874	1
chr1	65313286	65313406	778146_43649447_JAK1_Ex_13_2	346.231	308.693417514253	309.631875376401	346.231	1.12160149959794	1.11820205713351	1
chr1	65316420	65316540	778146_43649448_JAK1_Ex_12_1	317.893	308.693417514253	309.631875376401	317.893	1.02980168012595	1.02668047213665	1
chr1	65316540	65316660	778146_43649448_JAK1_Ex_12_2	333.091	308.693417514253	309.631875376401	333.091	1.07903499427428	1.07576456589	1
chr1	65321166	65321286	778146_43649449_JAK1_Ex_11_1	336.455	308.693417514253	309.631875376401	336.455	1.08993253795075	1.086629080391	1
chr1	65321286	65321406	778146_43649449_JAK1_Ex_11_2	349.975	308.693417514253	309.631875376401	349.975	1.13373003810112	1.13029383546044	1
chr1	65323280	65323400	778146_43649450_JAK1_Ex_10_1	389.661	308.693417514253	309.631875376401	389.661	1.26229125045081	1.25846539386913	1
chr1	65323400	65323520	778146_43649450_JAK1_Ex_10_2	390.033	308.693417514253	309.631875376401	390.033	1.26349632959696	1.25966682056187	1
chr1	65325746	65325866	778146_43649451_JAK1_Ex_9_1	249.587	308.693417514253	309.631875376401	249.587	0.808527120564455	0.806076569786595	1
chr1	65325866	65325986	778146_43649451_JAK1_Ex_9_2	262.727	308.693417514253	309.631875376401	262.727	0.851093625888117	0.848514061030113	1
chr1	65330442	65330562	778146_43649452_JAK1_Ex_8_1	294.231	308.693417514253	309.631875376401	294.231	0.953149575942658	0.950260691481847	1
chr1	65330562	65330682	778146_43649452_JAK1_Ex_8_2	340.124	308.693417514253	309.631875376401	340.124	1.10181811694866	1.09847863559439	1
chr1	65332480	65332600	778146_43649453_JAK1_Ex_7_1	297.884	308.693417514253	309.631875376401	297.884	0.964983323579442	0.962058572418876	1
chr1	65332600	65332720	778146_43649453_JAK1_Ex_7_2	517.983	308.693417514253	309.631875376401	517.983	1.67798524559107	1.67289946931439	1
